TicketID,ApplicationName,AssignmentGroup,Status,Category,Subcategory,Urgency,Priority,Impact,ReassignmentCount
INC4906766,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906767,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4906768,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906769,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906770,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906771,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906772,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906773,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906774,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906775,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906776,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4906777,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4996719,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Resolved,Infrastructure Management Tools,Monitoring,2,3,2,17
INC4996723,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Resolved,Infrastructure Management Tools,Monitoring,2,4,3,17
INC4996725,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Resolved,Infrastructure Management Tools,Monitoring,2,3,2,17
INC4996726,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Resolved,Infrastructure Management Tools,Monitoring,2,3,2,17
INC4996727,CAP-MIDDLEWARE-TIBCO-SUPPORT,CAP-MIDDLEWARE-TIBCO-SUPPORT,Resolved,Infrastructure Management Tools,Monitoring,2,4,3,17
INC4902916,NUCLEAR SUPPORT,NUCLEAR SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4902981,NUCLEAR SUPPORT,NUCLEAR SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903345,NUCLEAR SUPPORT,NUCLEAR SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903092,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903093,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903099,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903100,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903101,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903102,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903103,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903104,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903105,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903106,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903107,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903108,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903109,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903110,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903111,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903112,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903113,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903114,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903116,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903122,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903123,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903125,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903126,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903129,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903130,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903131,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903132,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903133,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903134,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903136,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903137,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903138,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903140,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903141,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903142,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903143,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903144,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903145,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903146,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903147,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903148,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903149,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903150,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903151,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903152,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903153,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903154,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903155,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903156,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903157,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903158,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903159,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903160,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903161,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903164,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903165,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903168,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903170,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903172,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903173,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903174,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903175,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903177,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903178,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903179,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903180,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903181,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903184,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903185,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903186,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903187,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903189,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903190,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903193,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903194,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903199,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,3,4,3,0
INC4903200,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903201,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903202,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903204,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903205,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903207,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903208,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903209,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903210,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903211,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903212,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903213,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903233,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903234,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903235,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903236,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903237,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903240,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903241,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903243,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903244,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903245,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903248,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903250,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903251,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903252,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903253,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903254,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903255,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903256,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903257,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903258,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903259,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903260,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903261,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903262,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903263,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903264,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903265,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903266,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903267,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903268,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903269,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903271,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903272,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903273,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903274,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903275,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903276,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903277,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903278,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903279,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903280,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903281,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903282,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903283,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903284,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903285,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903286,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903287,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903288,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903289,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903290,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903291,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903292,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903293,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903294,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903295,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903296,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903297,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903298,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903299,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903301,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903302,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903303,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903304,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903306,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903307,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903308,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903309,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,1,2,2,0
INC4903310,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903311,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903312,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
INC4903313,MDMS_ACN_PROD_SUPPORT,MDMS_ACN_PROD_SUPPORT,Closed,Infrastructure Management Tools,Monitoring,2,3,2,0
